Task,Mode,Participant,Run time,Created at,Robot count
forage,global,Qqm66aujMj0-rkBREBPxiA,91.281,2014-08-12 15:58:46 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; HPNTDF; .NET4.0C; .NET4.0E; rv:11.0) like Gecko
forage,global,Th6y7xmV6gF6YAnSsI1ohQ,81.292,2014-08-12 18:09:31 UTC,100,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36"
forage,global,Th6y7xmV6gF6YAnSsI1ohQ,45.812,2014-08-12 18:10:34 UTC,100,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36"
maze_positioning,default,qptrg4mLfOP28Xbn81WlnA,60.045,2014-08-12 19:19:14 UTC,205,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0
forage,repulsive,T7OBDKDFqOj0J9t50eRtQw,115.992,2014-08-12 21:45:31 UTC,100,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; Touch; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; Tablet PC 2.0; McAfee; MALNJS; rv:11.0) like Gecko
varying_control,global,T7OBDKDFqOj0J9t50eRtQw,132.099,2014-08-12 21:56:44 UTC,16,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; Touch; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; Tablet PC 2.0; McAfee; MALNJS; rv:11.0) like Gecko
forage,attractive,qptrg4mLfOP28Xbn81WlnA,109.905,2014-08-12 19:22:10 UTC,100,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0
robot_positioning,default,hkCzAGd7rqb5RwfOODLkQw,10.196,2014-08-12 21:11:53 UTC,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
varying_visualization,full-state,T7OBDKDFqOj0J9t50eRtQw,156.636,2014-08-12 21:52:21 UTC,100,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; Touch; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; Tablet PC 2.0; McAfee; MALNJS; rv:11.0) like Gecko
maze_positioning,default,T7OBDKDFqOj0J9t50eRtQw,81.736,2014-08-12 21:59:02 UTC,317,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; Touch; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; Tablet PC 2.0; McAfee; MALNJS; rv:11.0) like Gecko
robot_positioning,default,T7OBDKDFqOj0J9t50eRtQw,195.362,2014-08-12 22:03:35 UTC,8,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; Touch; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; Tablet PC 2.0; McAfee; MALNJS; rv:11.0) like Gecko
varying_control,global,Th6y7xmV6gF6YAnSsI1ohQ,102.965,2014-08-13 00:32:48 UTC,16,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36"
maze_positioning,default,Th6y7xmV6gF6YAnSsI1ohQ,95.689,2014-08-13 00:35:18 UTC,287,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36"
robot_positioning,default,Th6y7xmV6gF6YAnSsI1ohQ,22.371,2014-08-13 00:37:31 UTC,5,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36"
pyramid_building,2.0,Th6y7xmV6gF6YAnSsI1ohQ,186.139,2014-08-13 00:41:11 UTC,8,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36"
forage,attractive,Th6y7xmV6gF6YAnSsI1ohQ,147.007,2014-08-13 00:43:56 UTC,100,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36"
varying_visualization,mean & variance,Th6y7xmV6gF6YAnSsI1ohQ,95.581,2014-08-13 00:45:59 UTC,100,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36"
varying_control,repulsive,Th6y7xmV6gF6YAnSsI1ohQ,201.535,2014-08-13 00:49:41 UTC,16,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36"
forage,repulsive,WZrc_hGPXEN6_XRnZPBQ7Q,71.34,2014-08-13 01:25:17 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
forage,global,utU1VBNHoHq7lCwbx6PWtg,268.306,2014-08-13 20:33:25 UTC,100,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,repulsive,yP86KTx_EEsqd7yc8xc3yQ,82.588,2014-08-15 15:08:12 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0
forage,attractive,yP86KTx_EEsqd7yc8xc3yQ,71.184,2014-08-15 15:09:54 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0
forage,attractive,ugLya23gXvhJhmj6kOONIA,168.982,2014-08-15 18:27:04 UTC,100,"Mozilla/5.0 (Windows; U; Windows NT 6.1; es-ES) AppleWebKit/531.22.7 (KHTML, like Gecko) Version/4.0.5 iPadian2"
forage,global,ugLya23gXvhJhmj6kOONIA,102.206,2014-08-15 18:31:18 UTC,100,"Mozilla/5.0 (Windows; U; Windows NT 6.1; es-ES) AppleWebKit/531.22.7 (KHTML, like Gecko) Version/4.0.5 iPadian2"
varying_control,global,ugLya23gXvhJhmj6kOONIA,135.227,2014-08-15 18:34:12 UTC,16,"Mozilla/5.0 (Windows; U; Windows NT 6.1; es-ES) AppleWebKit/531.22.7 (KHTML, like Gecko) Version/4.0.5 iPadian2"
varying_control,attractive,ugLya23gXvhJhmj6kOONIA,81.993,2014-08-15 18:35:48 UTC,16,"Mozilla/5.0 (Windows; U; Windows NT 6.1; es-ES) AppleWebKit/531.22.7 (KHTML, like Gecko) Version/4.0.5 iPadian2"
forage,global,lkgSV5tHh3Mg9qZM4mQyTQ,91.177,2014-08-16 12:01:27 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
pyramid_building,2.3,9Bfv7Dvw7uksrFhPhU_JMQ,370.938,2014-08-17 11:39:40 UTC,8,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.76 Safari/537.36"
forage,global,uO2_CPTV0AcVOX7vNQapEQ,131.888,2014-08-17 15:05:05 UTC,100,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:31.0) Gecko/20100101 Firefox/31.0
maze_positioning,default,LcTMbKR8sxASUWFqEVfo2w,98.958,2014-08-17 23:15:36 UTC,372,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
robot_positioning,default,LcTMbKR8sxASUWFqEVfo2w,1.283,2014-08-17 23:16:38 UTC,1,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,global,LcTMbKR8sxASUWFqEVfo2w,75.726,2014-08-17 23:18:48 UTC,100,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,attractive,E1-VomjxACuVELExhjFwYQ,389.949,2014-08-18 07:31:01 UTC,100,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1870.2 Safari/537.36"
forage,attractive,R13iYwtpUO43Coh6ZAnnhQ,184.679,2014-08-18 21:15:24 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,global,R13iYwtpUO43Coh6ZAnnhQ,81.411,2014-08-18 21:17:29 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,repulsive,R13iYwtpUO43Coh6ZAnnhQ,78.14,2014-08-18 21:19:06 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,attractive,R13iYwtpUO43Coh6ZAnnhQ,81.33,2014-08-18 21:20:44 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,global,vm3fCk7aXa1gMQGh5D3mdw,37.676,2014-08-18 22:31:50 UTC,100,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36"
maze_positioning,default,vm3fCk7aXa1gMQGh5D3mdw,56.461,2014-08-18 22:33:37 UTC,296,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36"
robot_positioning,default,p9981q5btuNTUd7PYz6wKA,10.291,2014-08-19 13:31:29 UTC,2,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET CLR 1.1.4322; .NET4.0C; .NET4.0E; Tablet PC 2.0)
robot_positioning,default,7eY10uYr_x-eAc49X3aDFA,35.482,2014-08-19 22:21:59 UTC,2,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0
robot_positioning,default,7eY10uYr_x-eAc49X3aDFA,12.279,2014-08-19 22:22:23 UTC,4,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0
robot_positioning,default,7eY10uYr_x-eAc49X3aDFA,9.8,2014-08-19 22:24:55 UTC,4,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0
robot_positioning,default,7eY10uYr_x-eAc49X3aDFA,244.45,2014-08-19 22:30:24 UTC,6,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0
forage,global,7eY10uYr_x-eAc49X3aDFA,181.538,2014-08-19 22:38:55 UTC,100,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0
varying_visualization,full-state,7eY10uYr_x-eAc49X3aDFA,168.324,2014-08-19 22:45:35 UTC,100,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0
maze_positioning,default,7eY10uYr_x-eAc49X3aDFA,105.936,2014-08-19 22:53:24 UTC,49,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0
maze_positioning,default,7eY10uYr_x-eAc49X3aDFA,215.035,2014-08-19 22:57:24 UTC,469,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0
maze_positioning,default,7eY10uYr_x-eAc49X3aDFA,96.527,2014-08-19 23:03:22 UTC,49,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0
robot_positioning,default,7eY10uYr_x-eAc49X3aDFA,2.444,2014-08-19 22:25:23 UTC,1,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0
pyramid_building,6.1,7eY10uYr_x-eAc49X3aDFA,289.255,2014-08-19 22:35:33 UTC,8,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0
forage,global,7eY10uYr_x-eAc49X3aDFA,87.125,2014-08-19 22:40:44 UTC,100,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0
varying_control,attractive,7eY10uYr_x-eAc49X3aDFA,242.34,2014-08-19 22:51:17 UTC,16,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0
maze_positioning,default,7eY10uYr_x-eAc49X3aDFA,204.91,2014-08-19 23:01:16 UTC,394,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0
robot_positioning,default,LIly1-fssT3xmzHe44m7hg,7.156,2014-08-20 17:21:57 UTC,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/6.1.5 Safari/537.77.4"
robot_positioning,default,LIly1-fssT3xmzHe44m7hg,18.458,2014-08-20 17:24:26 UTC,3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/6.1.5 Safari/537.77.4"
maze_positioning,default,syxAY-rXlYwN7ma5gj5Wxw,118.191,2014-08-20 23:59:51 UTC,240,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,repulsive,wnpiYIE2WSXoSA1BzfL_fw,105.87,2014-08-21 13:20:05 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,global,K4UkPLBv0fkx80sERQz0XA,52.536,2014-08-22 21:35:04 UTC,100,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
forage,repulsive,AghHkg3OXrPvc-_HcRORog,102.601,2014-08-22 23:22:23 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
varying_visualization,full-state,AghHkg3OXrPvc-_HcRORog,74.425,2014-08-22 23:24:58 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
varying_control,global,AghHkg3OXrPvc-_HcRORog,156.685,2014-08-22 23:27:49 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
maze_positioning,default,AghHkg3OXrPvc-_HcRORog,95.758,2014-08-22 23:29:48 UTC,328,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
robot_positioning,default,AghHkg3OXrPvc-_HcRORog,25.085,2014-08-22 23:31:22 UTC,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
varying_control,attractive,QAtRsTbwH6kGJXD8xdrxgQ,65.687,2014-08-23 06:08:52 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
varying_visualization,convex-hull,QAtRsTbwH6kGJXD8xdrxgQ,127.921,2014-08-23 06:13:27 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
robot_positioning,default,QAtRsTbwH6kGJXD8xdrxgQ,8.718,2014-08-23 06:14:47 UTC,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,attractive,2oizCLrdX_qzvn4Wex3Dtg,61.334,2014-08-23 15:42:18 UTC,100,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
varying_visualization,convex-hull,2oizCLrdX_qzvn4Wex3Dtg,81.622,2014-08-23 15:49:18 UTC,100,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,attractive,2oizCLrdX_qzvn4Wex3Dtg,63.655,2014-08-23 15:50:37 UTC,100,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,attractive,2oizCLrdX_qzvn4Wex3Dtg,54.901,2014-08-23 15:51:41 UTC,100,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,global,2oizCLrdX_qzvn4Wex3Dtg,58.714,2014-08-23 15:52:47 UTC,100,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,global,uf-m0hD6q9ffxeSDU-W33Q,128.488,2014-08-23 16:58:55 UTC,100,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,global,hzJVlxOkSYcU5RYXBttCww,326.165,2014-08-25 21:32:17 UTC,100,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0
forage,global,QkvsSouIU3IFMU-jeB-gmA,153.259,2014-08-25 21:32:56 UTC,100,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,attractive,eKiu2Fq5VhgRwV-J4RwP-g,86.165,2014-08-26 08:31:04 UTC,100,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
robot_positioning,default,k9hTeVGmE8icTeAqJap5AA,16.521,2014-08-26 13:40:15 UTC,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
robot_positioning,default,k9hTeVGmE8icTeAqJap5AA,54.867,2014-08-26 13:42:56 UTC,3,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
robot_positioning,default,k9hTeVGmE8icTeAqJap5AA,318.528,2014-08-26 13:49:00 UTC,5,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
forage,attractive,sOm3qDt3a66Mjmf8SJsQGA,317.187,2014-08-26 16:56:47 UTC,100,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
maze_positioning,default,0HRbh4poqb-kUGkv13CDpA,116.822,2014-08-27 19:18:44 UTC,483,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0
forage,attractive,p4k6wY26gxNOWBmgklteVA,129.014,2014-08-28 09:39:47 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,attractive,j3KNuEoi_KtGSBhV2YsM7w,104.915,2014-08-28 13:02:39 UTC,100,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,attractive,BdDl0IY1NskU5Wh2E6HSSg,109.911,2014-08-31 02:44:48 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36"
maze_positioning,default,0eGnKJApHxD8qSCMuF9U5g,115.346,2014-08-31 12:33:26 UTC,497,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
maze_positioning,default,0eGnKJApHxD8qSCMuF9U5g,44.276,2014-08-31 12:34:31 UTC,137,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
maze_positioning,default,0eGnKJApHxD8qSCMuF9U5g,72.924,2014-08-31 12:35:56 UTC,467,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
maze_positioning,default,0eGnKJApHxD8qSCMuF9U5g,83.424,2014-08-31 12:37:40 UTC,359,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
maze_positioning,default,0eGnKJApHxD8qSCMuF9U5g,88.156,2014-08-31 12:39:24 UTC,154,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
maze_positioning,default,0eGnKJApHxD8qSCMuF9U5g,54.621,2014-08-31 12:40:29 UTC,214,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
maze_positioning,default,sWaYLU0jkcftumD07xfgzA,242.914,2014-08-31 13:19:02 UTC,42,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; InfoPath.2; AskTbFWV5/5.15.25.44892; .NET4.0E; rv:11.0) like Gecko
robot_positioning,default,sWaYLU0jkcftumD07xfgzA,5.405,2014-08-31 13:19:15 UTC,1,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; InfoPath.2; AskTbFWV5/5.15.25.44892; .NET4.0E; rv:11.0) like Gecko
forage,attractive,xSMaQ7eslVQ2P4o8wnsZjA,191.378,2014-09-01 07:42:49 UTC,100,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MS-RTC LM 8; InfoPath.3; .NET4.0C; .NET4.0E; Tablet PC 2.0)
robot_positioning,default,2QL-5gm-G0Zkea6j5xjefQ,7.869,2014-09-01 16:10:28 UTC,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.102 Safari/537.36"
robot_positioning,default,2QL-5gm-G0Zkea6j5xjefQ,4.688,2014-09-01 16:11:29 UTC,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.102 Safari/537.36"
robot_positioning,default,ydec0op48eTXet9Y-k4vRg,21.886,2014-09-03 07:15:34 UTC,3,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
forage,global,HnJsPyoJZROv-HEC03zFkA,92.791,2014-09-04 03:12:56 UTC,100,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
varying_visualization,convex-hull,HnJsPyoJZROv-HEC03zFkA,433.906,2014-09-04 03:20:42 UTC,100,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
varying_visualization,mean,HnJsPyoJZROv-HEC03zFkA,364.171,2014-09-04 03:27:06 UTC,100,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
varying_visualization,mean & variance,HnJsPyoJZROv-HEC03zFkA,205.888,2014-09-04 03:31:01 UTC,100,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,attractive,HnJsPyoJZROv-HEC03zFkA,78.148,2014-09-04 03:33:08 UTC,100,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,repulsive,HnJsPyoJZROv-HEC03zFkA,44.079,2014-09-04 03:34:09 UTC,100,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,attractive,HnJsPyoJZROv-HEC03zFkA,38.108,2014-09-04 03:35:02 UTC,100,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
forage,global,HnJsPyoJZROv-HEC03zFkA,68.374,2014-09-04 03:36:42 UTC,100,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
varying_visualization,full-state,HnJsPyoJZROv-HEC03zFkA,96.666,2014-09-04 03:38:35 UTC,100,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
varying_visualization,convex-hull,HnJsPyoJZROv-HEC03zFkA,171.412,2014-09-04 04:57:39 UTC,100,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
